link,name,price,description,total_rating,number_of_ratings
https://www.musement.com/us/new-york/broadway-behind-the-scenes-tour-366783/,Broadway behind the scenes tour,$59.00,"Take a journey through the history and highlights of the one-and-only Broadway on a guided tour from Times Square to Hell's Kitchen.
Start at the heart of New York City and the theater world - Times Square. Follow your guide to a variety of iconic theaters where your favorite shows have played over the years. You’ll hear about the history of Broadway and the tranformation of its theaters as you stroll under the marquees and dazzling lights of the Great White Way.
Then, head to Hell’s Kitchen to explore the off-Broadway theaters where world-famous shows make their debuts before they become beloved classics. Go behind-the-scenes with a tour through an active rehearsal studio and enjoy an afternoon surrounded by the hustle-and-bustle in Manhattan.",,0
https://www.musement.com/us/new-york/big-apple-in-lights-nyc-night-tour-1-369522/,Big Apple in lights - NYC night tour,$69.00,"See New York City sparkle on an evening panoramic tour of the city! Experience awesome New York City's sites at night. Hop aboard the comfortable tour bus for a comprehensive 4.5-hour guided bus tour of New York City at night, during which your tour guide will accompany you at each stop, helping you see a different side of New York City.
Your tour begins with the views of NYC’s heartbeat - Times Square, en route to the first stop at the Chelsea Market and the High Line, a public park built on a historic freight rail line elevated above the streets on Manhattan’s West Side.
Then, off to Fulton Ferry Landing at the base of the Brooklyn Bridge, on the Brooklyn side of East River, for awesome views of New York City's unforgettable skyline at night, as well as opportunities to take up-close and personal photos of the iconic Brooklyn Bridge at night.
Next, you'll board the luxurious bus for a drive through some of New York City’s must-see neighborhoods, such as Chinatown, Soho, and Greenwich Village. Along the way, you'll stop for a walking tour of Washington Square Park, and then off to visit a timeless NYC gem - Grand Central Station, where your tour guide will provide comprehensive inside tour of the iconic venue.
The final stop is near Times Square, on 7th Avenue, between 50th and 51st Streets (the same as the tour departure location) for another look of NYC’s epicenter - Times Square!
Discover the following must-see attractions and more:
Times Square
Fifth Avenue
Empire State Building
SoHo
Chinatown
Lower East Side
Rockefeller Center",,0
https://www.musement.com/us/new-york/discover-nyc-day-tour-with-harbor-cruise-1-377127/,Discover NYC day tour with harbor cruise,,"Experience New York City by bus, boat, and foot through some of New York City's finest districts! This 6-hour NYC guided day bus tour includes the best attractions New York City has to offer, as well as a boat cruise!
The boat takes you from Pier 11 (lower Manhattan) to Pier 79 (upper Manhattan), offering breathtaking views of New York City skyline, as well as magnificent views of the world-famous landmarks, such as Empire State Building, the Statue of Liberty, One World Trade Center, Brooklyn Bridge, Governors Island, Ellis Island and more!
In addition, you'll take guided walking tours of the Rockefeller Center, 9/11 Memorial, NYC's Financial District, Strawberry Fields, Madison Square Park (best views of the Empire State Building), and more! This day tour is fully-guided - the guides hop with you at each stop. The tour is also conducted with climate controlled-buses. This offers pleasant touring experience and protection from weather elements. Bottled water is available on buses free of charge.
Stops include:
Madison Square Park (for best views)
Empire State Building
Flatiron Building
Chinatown & Little Italy (drive-through only)
Financial District
Federal Hall
Wall Street
NY Stock Exchange
9/11 Memorial (does not include entry)
Central Park
Dakota Building
Strawberry Fields
Rockefeller Center
St. Patrick's Cathedral
Boat Cruise
Statue of Liberty
Ellis Island (not included during off season Jan 4 - March 1)",,0
https://www.musement.com/us/new-york/new-york-greenwich-village-italian-food-tour-380747/,New York Greenwich Village Italian food tour,$79.00,"The charming streets and brownstones of Greenwich Village have a rich history and culture of their own waiting to be discovered. There’s no better way to do this than through its food scene, as diverse as it is iconic. Trace the paths of beatnik poets, creatives, and immigrants as you step inside historic cafes and neighborhood favorites all while tasting the flavors that make this area so unique.",,0
https://www.musement.com/us/new-york/central-park-self-guided-audio-tour-388537/,Central Park self-guided audio tour,$16.00,"Walk through the world's most famous urban park at your own pace and learn its rich history by taking this in-app audio tour! This huge 843-acre park is the first landscaped park in the U.S. You'll walk through lush gardens and blooming meadows, feel the tranquility of picturesque lakes, rustic bridges, antique arches, and statues. On your way, you may participate in various outdoor activities from biking, hiking, ice-skating, or fishing to listening to a live concert or a performance.
Your tour will start at the chateau-style Dakota building on Central Park West, not only known for once being owned by one of the U.S. Presidents, but also as the place of the tragic death of John Lennon. Having visited his memorial, you'll continue along an iconic picnic spot, the Sheep Meadow, and enjoy the views of the waterfront. You'll be surprised to find the animal natural habitats recreated by the unique zoos in urban environments.
Then you'll discover the hidden gems and best-kept secrets of Central Park: brand new Women's Rights Pioneers Monument in Literary Mall, North Woods with a magnificent waterfall, and Conservatory Garden with its dancing fountains. Your eyes will linger on wonderous birds and unique old trees while walking along the Ramble and Cherry Hill. See the famous Central Park rocks and climb them if you want. The tour ends at Harlem Meer, a spot where you can observe wildlife, relax, and set up a picnic.",,0
https://www.musement.com/us/new-york/manhattan-central-park-bike-rental-390668/,Manhattan Central Park bike rental,,"Located in the heart of Manhattan, in New York City, Central Park is an oasis inside one of the largest cities in the world. Explore the park on your own and rent a bike to head off on an adventure. With over 47 miles of paths traversing 843 acres, Central Park provides an excellent ride for both experienced and casual bike riders.
You'll be able to choose between various bikes such as eBikes, kid bikes, and tandems. You'll then receive a helmet, color-coded map, bike bag, and a bike lock. Additionally, it will be possible to rent tag-a-longs and toddler trailers for children 12 months and older.
Enjoy everything you need to make your exploration of Central Park successful and memorable. Make sure to ask the knowledgeable staff to provide you with specific routes based on your personal needs and desires.",,0
https://www.musement.com/us/new-york/broadway-tickets-to-a-beautiful-noise-the-neil-diamond-musical-392020/,Broadway tickets to A Beautiful Noise: The Neil Diamond Musical,$132.00,"Don't miss the story of the legendary Neil Diamond coming to life on stage in the uplifting Broadway musical, ""Beautiful Noise"". Listen to all his hit songs including “Sweet Caroline,” “America,” and “Cracklin’ Rosie.""
Enjoy the musical directed by Tony Award winner Michael Mayer (""Spring Awakening,"" ""Hedwig and the Angry Inch""), choreographed by Olivier Award winner Steven Hoggett (""Once,"" ""Harry Potter and the Cursed Child""), and written by four-time Academy Award nominee Anthony McCarten (""Bohemian Rhapsody,"" ""The Two Popes""). Come to see ""Beautiful Noise"" which explores the life of a rock icon through the music that made him ""a national treasure"" (The Los Angeles Times).
Good times never seemed so good.",5,2
https://www.musement.com/us/new-york/statue-of-liberty-and-ellis-island-private-half-day-guided-tour-392074/,Statue of Liberty and Ellis Island private half-day guided tour,,"Discover New York from a different perspective on a tour that takes you out to the islands in Upper Bay, with visits to both the Statue of Liberty and Ellis Island, you will also learn the history of many of the immigrants who helped grow the wealth and history of the United States. Plus, Roundtrip ferry tickets are included too.
It is estimated that forty percent of the entire US population can trace at least one relative's arrival in the US, through the port of New York and Ellis Island. At Ellis Island, you will discover the many extraordinary stories of families journeying to New York City since the earliest days of the United States' founding. At the museum, your expert local guide will talk you through some of the exhibits on display. You will also have time to properly enjoy the museum at your own pace, as you immerse yourself in a similar journey to that of a newly arrived person, before the ferry back to Manhattan.
Begin your tour at Castle Clinton, a former Fort in Battery Park, where you will board the ferry to the famous Liberty Island. Along the way, you will learn about the remarkable history of the Statue of Liberty, as well as its significance to modern America. From here, you will also be able to enjoy a breathtaking view over the Manhattan skylines and harbor.",,0
https://www.musement.com/us/new-york/superheroes-of-new-york-online-exploration-game-397841/,"""Superheroes of New York"", online exploration game",$11.00,"Discover New York's many superheroes with this online exploration game, directly accessible from your smartphone.
Enjoy this adventure, playing the role of Miss Manhattan, one of the five protectors of New York City's five boroughs. Explore Ralph Bunche Park, Sharansky Steps, The News Building, and other lesser-known places. Enjoy a uniquely crafted story created by expert writers. Learn about the story behind the Daily Planet's inspiration. Discover the location where Peter Parker became Spiderman. Try a new type of experience, the perfect mix between a tour, an outdoor escape game, and a treasure hunt.",,0
https://www.musement.com/us/new-york/entrance-ticket-to-nyc-dueling-pianos-show-397941/,Entrance Ticket to NYC Dueling Pianos Show,$36.00,"Book your tickets now to the longest running, all-request rock n roll party in NYC history, that has taken place every weekend since 2010.
It's a sing-along, dance-along, laugh-along, party-along show where you get to pick the playlist - from Billy Joel to Bon Jovi, from Britney Spears to Bruno Mars, anything goes!
You'll get to enjoy a three-hour, non-stop show that's never the same twice. Two of the top piano entertainers on the East Coast mix music, comedy, roasts, toasts, games and audience interaction to create a show like nothing you've ever seen before. Fun for birthdays, bachelorettes, and small or large groups!",,0
https://www.musement.com/us/new-york/history-of-lower-manhattan-self-guided-audio-tour-398542/,History of Lower Manhattan self-guided audio tour,$6.00,"Take this in-app audio tour to reveal the glorious history of the city, founded by the Dutch colonists in 1625 as New Amsterdam, to become the cultural capital of America, and the whole world.
You will start the tour at the Friendship Monument to learn the New Netherland colony foundation plot in detail. Across the road, you will see the National Museum of the American Indian, a place where Fort Amsterdam was located to defend the colony. Then, you will promenade a riverfront of the time, Pearl Street, as a Dutch settler would. Here you will see the Fraunces Tavern, the oldest building in Lower Manhattan, built in 1719.
From there, you will come to the first paved street in the city, the historic Stone Street, famous for its breweries. Around the corner, you will spot the flamboyant step-gabled houses of South William Street to reimagine traditional Dutch architecture. You will be amazed by what the busy Wall Street of today once was: a humble path along the defensive wooden fence. In its line, you will be allured with the statuesque landmark, Trinity Church, once the tallest building in the city.
To round up, you will walk the main road of the colony, today's Broadway, used by the Native Americans long before the Dutch arrived and chartered it.",,0
https://www.musement.com/us/new-york/guggenheim-museum-and-carnegie-hill-tickets-and-audio-tour-398545/,Guggenheim Museum and Carnegie Hill tickets and audio tour,$36.00,"Get tickets to Solomon Guggenheim Museum and download an audio tour that will guide you through its ongoing collection of iconic Impressionist and Modernist masterpieces. For the perfect end to a great tour, enjoy a glass of wine at one of the recommended French or Italian eateries in Carnegie Hill.
The Guggenheim Museum is an architectural gem and one of the most ""instagrammable"" places in Manhattan. Your in-app audio guide will navigate you through the museum's permanent collection of world-renowned artists like Pablo Picasso, Paul Cézanne, Edgar Degas, and Vincent van Gogh.
Next, set off on a stroll through the old-fashioned streets of the historic Carnegie Hill neighborhood, which has preserved its classical European-like atmosphere and charm. You will see refined mansions and townhouses and hear about their notable residents, such as Gwyneth Paltrow or Woody Allen.
The audio tour includes the following sights: Solomon R. Guggenheim Museum, Carnegie Hill, Jacqueline Kennedy Onassis Reservoir, Church of the Heavenly Rest, Carnegie Mansion.",,0
https://www.musement.com/us/new-york/the-original-greenwich-village-food-walking-tour-400499/,The Original Greenwich Village food walking tour,$50.00,"This tour will take you to discover the charming tree-lined streets of the historic West Village and to visit the most “mom and pop” specialty food shops and neighborhood restaurants – some in business for over 100 years.
Learn about the history, culture, and entertainment offerings that make Greenwich Village so unique and so different from the rest of New York City. During the tour you will be able to taste thin crust pizza from Joe’s, fresh filled cannoli from Rocco’s, delicious meatball with sauce from Pesce Pasta, lemon love letter donut from The Donut Project and more.
You will walk off the beaten path, and your guide will reveal to you unique and lovely gardens, the narrowest house in NYC, pristine homes from the 1850’s, tucked-away boot scrapers that Village-folk used in the 1800’s (and still today), and the explanation of why the Grid System does not exist in this section of Greenwich Village.",,0
https://www.musement.com/us/new-york/the-darkest-secrets-of-new-york-self-guided-audio-tour-400755/,The darkest secrets of New York self-guided audio tour,$6.00,"Join this bone-chilling tour that will take you through former mafia hangouts, crime scenes, and haunted buildings in the city.
First, visit Finn Square, an area named after its resident who died in World War I that hides a terrible murder story once happened there. Next, see the Manhattan Detention Complex, a municipal jail, colloquially known as the Tombs, with its grim history for you to reveal. Then head to the heart of Little Italy, a lively neighborhood filled with cafes, restaurants, pubs, galleries, shops, and the story of the local mafia and gangs.
Passing by the former Police Headquarters Building in the monumental Beaux-Arts style, you will learn about the only New York police officer ever to sit in Sing Sing prison's electric chair. Move further and find out about the devastating fire at the Triangle Shirtwaist Factory, where workers could not escape the blazing building. After that, get to the location of the Limelight nightclub housed in the former Episcopal church, which walls witnessed a death caused by a ritual. Finally, you will visit the location of the original Madison Square Garden, a popular event venue where one revenge ended up with three shot bullets.
Join the tour, get your goosebumps ready, and start exploring the dark side of New York City.",,0
https://www.musement.com/us/new-york/the-heart-and-soul-of-greenwich-village-food-walking-tour-400794/,The Heart and Soul of Greenwich Village food walking tour,,"On this tour, you will discover some of the oldest restaurants in of the Greenwich Village, places that have been the “heart and soul” of this neighborhood for decades.
Your guide will take you tasting hand-made pasta with Chef Pietro’s, opened since 1918; delicious empanadas, tostones, rice and beans, at a Cuban restaurant. You will also visit a 1907 retail coffee shop that is still operated by the original family, a chocolate shop that's been in the Village since the 1950's, and more.
You will walk the same streets where music legends like Bob Dylan and Jimi Hendrix found inspiration, and where comedians like Jerry Seinfeld and Chris Rock still perform. The tour will also take you visiting Washington Square Park, where performers keep the offbeat traditions of Greenwich Village alive.",,0
https://www.musement.com/us/new-york/chelsea-market-food-tour-and-visit-to-the-high-line-400915/,Chelsea Market food tour and visit to the High Line,,"Discover the secrets of one of the greatest indoor food markets in the world, Chelsea Market.
During the tour you will enjoy the artisanal versions of: hot dogs ranked NYC’s best, Japanese Inspired Taco, NY state cheeses, real gelato and much more. Take in the historical charms of this 120-year-old building, and hear the story of how the Oreo cookie, that was invented there.
Once outside, take a stroll on the High Line, NYC’s elevated outdoor park. You’ll love hearing tales of the High Line trains that once served the butchers below the tracks as you wander through the Meatpacking District.",,0
https://www.musement.com/us/new-york/walking-food-tour-through-chinatown-s-flavors-400926/,Walking food tour through Chinatown's flavors,$79.00,"Your guide will lead you through Chinatown, a hugely diverse neighborhood with historic landmarks, hidden side streets, different types of delicious foods from all over Asia, and home to one of the largest populations of Chinese people in the western hemisphere.
There are so many interesting stories to be heard, sights to see, and delicious foods to be devoured. Enjoy abundant sit-down tastings like Dim Sum, Peking Duck, prepared as if you were in Beijing, and more, at three exquisite restaurants.
Join a memorable journey that will leave you with a deep understanding of the flavors and history of Chinatown, as well as the confidence to navigate its food scene on your next visit.",,0
https://www.musement.com/us/new-york/new-york-luggage-storage-with-2-location-choices-401077/,New York luggage storage with 2 location choices,$7.00,"Make the most of your stay in New York and explore the city from your first to your last day hand-free.
Drop your personal belongings in one of the stores located in either Manhattan or East Broadway and enjoy your day without any stress.",,0
https://www.musement.com/us/new-york/broadway-tickets-to-sweeney-todd-401265/,Broadway tickets to Sweeney Todd,$183.75,"Experience Stephen Sondheim's Tony Award®–winning score as it was performed in the original production—with Jonathan Tunick's original 26-player orchestration on an epic scale, with your Broadway tickets to Sweeney Todd: The Demon Barber of Fleet Street.

Stephen Sondheim and Hugh Wheeler’s landmark musical tells the tale of a resourceful pie shop owner and a vengeful barber out for blood. After he’s sent away by a corrupt judge, Sweeney returns to London years later seeking his long-lost family, and forms an unlikely partnership with Mrs. Lovett, who serves up pies underneath his former shop.
Watch them wreak havoc on Fleet Street and serve up the hottest – and most unsettling – pies in London.",,0
https://www.musement.com/us/new-york/fifth-avenue-audio-guide-walking-tour-with-live-gps-map-404148/,Fifth Avenue audio-guide walking tour with live GPS map,$6.00,"Are you curious about the wide-awake, buzzing and exciting Fifth Avenue? If so, this walking audio tour of New York City’s premier thoroughfare in the heart of Manhattan is for you.
Explore the grand street of iconic landmarks that are certainly worth a walk through. You'll start at Washington Square, where both the tour and the Avenue begin. A block away, you'll discover the easy-to-miss Washington Mews, a gated historic street lined with tiny photo-op cottages.
Admire the fancy-shaped Flatiron Building, one of the city's oldest skyscrapers, as you pass by. Plus, see up to five states from the 102nd floor of New York’s first supertall Empire State Building. Marvel at the exquisite emblem of Art Deco-era Manhattan, Rockefeller Center, will draw you in with the postcard view of its Channel Gardens, and more for an incredible adventure.",,0
https://www.musement.com/us/new-york/soho-chinatown-and-little-italy-audio-guide-walking-tour-app-404268/,"Soho, Chinatown and Little Italy audio-guide walking tour app",$11.00,"If you have a vivid interest in history and culture but, at the same time, you do not want to miss the distinctive gastronomic experiences in NYC, then this tour is entirely dedicated to you.
Start your walk next to Green Street Park in Soho, where you'll see the world’s best collection of cast iron buildings. In Little Italy, be ready to explore a twisted but inspiring history of immigration that will show you the true origins of New York.
The walk ends in Chinatown, but before that, you'll learn about Chinese cuisine and stop at Columbus Park for the famous Five Points. Plus, by the finish you'll increase your knowledge on how the former suburb of New York became its industrial center, then an abandoned area for poor artists, and later one of the most expensive and luxurious places on the planet.",,0
https://www.musement.com/us/new-york/american-museum-of-natural-history-ticket-and-self-guided-audio-tour-404285/,American Museum of Natural History ticket and self-guided audio tour,$49.00,"Just across the street from Central Park, the American Museum of Natural History represents an enormous collection of plants, minerals, meteorites, animals, fossils, dinosaurs, and human artifacts.
Take this in-app audio tour of the best natural museum in the world to explore its highlights and must-sees.
Enter the museum through Central Park West (upstairs) at 79th Street. The tour starts in the Theodore Roosevelt Rotunda on the Second Floor. There, you will witness the battle of Barosaurus and Allosaurus, take a journey through the African savannah, and meet fascinating elephants. Enforce your African experience in the Hall of African Peoples, where you will hear about the incredible traditions of the Pokot and the Yoruba peoples. Learn about human origins and marvel at mysterious meteorites, amethysts, and moon rocks.
Continue by walking down to the first floor. There you will feel the power of nature standing by the Giant Sequoia, dive into the ocean with the huge blue whale, and see the mighty Alaska's brown bear.
Next, take an elevator to the third floor that will bring you to the fascinating world of reptiles and amphibians, sharks and primates. After that, you'll visit the dwelling of the Indians and admire the iconic Moai statue.
Finish the tour with the brightest experience offered by the halls of dinosaurs on the 4th floor — Tyrannosaurus, Velociraptor, Stegosaurus, and many more are waiting to welcome you with their charming smiles!",,0
https://www.musement.com/us/new-york/american-dream-s-the-rink-admission-tickets-404503/,American Dream's The Rink admission tickets,$25.00,"Enjoy fun activities for the whole family such as open ice-skating, hockey and more!
The Rink is located inside American Dream, New Jersey's newest indoor entertainment and shopping center, just 4 miles outside of New York City.
American Dream's NHL-regulation-size ice rink has plenty of room to skate in a climate-controlled environment, perfect for hockey and ice-skating.
American Dream is the pinnacle of world-class entertainment, retail, and dining, comprising more than 3 million square feet of endless possibilities to explore.Your family's new favorite entertainment destination is located just a heartbeat from New York City in East Rutherford, NJ. American Dream's list of attractions includes Nickelodeon Universe Theme Park – the largest indoor theme park in the Western Hemisphere; DreamWorks Water Park – the largest indoor water park in North America featuring a wave pool for surfing; Big SNOW – the country's only indoor, real-snow ski resort; and much, much more. When you get hungry, you can find diverse dining options to satisfy your cravings, ranging from quick bites to celebrity chef-driven restaurants, to tantalize your taste buds and provide the perfect backdrop for a dining experience to remember. Where else can you surf, snowboard, shop, and dine all in one day? Come visit American Dream and see why it lives up to the promise.",,0
https://www.musement.com/us/new-york/new-york-architecture-tour-secrets-of-the-skyline-exploration-game-405351/,New York architecture tour Secrets of the Skyline Exploration Game,$11.00,"You'll not only get the background of what you see from listening to the app, but a chance to wander around the city at your own pace. Explore the Flatiron Building, The Shed, The Vessel and other lesser-known places. Experience the intriguing combination of nature’s lush décor with industrial architecture at the Moxy Chelsea Hotel in the Flower District
Try a new type of experience, the perfect mix between a tour, outdoor escape game, and treasure hunt. Improve your knowledge about the work of incredible architects such as Zaha Hadid, Charles Luckman, and James Ingo Freed. You will finish at The Flatiron Building feeling accomplished and smiling at the distinctive activity.",,0
https://www.musement.com/us/new-york/flatiron-district-tour-with-the-city-exploration-game-405365/,Flatiron District tour with the City Exploration Game,$11.00,"Visualize and explore in a self-guided way with the crafted story brought to you by talented writers with this game app. Discover the highlights of New York’s Flatiron District by solving challenges and unlocking stories on your phone, leading to new places.
Start at Union Square Fountain and press play, taking the role of a human from the future, sent back in time to mark historical sites for preservation.
As you solve challenges, the story unfolds and exact directions on your phone will guide you to the next location. After about 2 to 3 hours to complete, and you can also explore at your own pace by pausing the game and resume anytime, you'll finish at Fifth Avenue Building Clock. Ready for an adventure?",,0
https://www.musement.com/us/new-york/tour-alexander-hamilton-s-nyc-with-a-self-guided-exploration-game-405381/,Tour Alexander Hamilton’s NYC with a self-guided exploration game,$11.00,"Stroll past and hear about the iconic locations from Hamilton’s life by following clues and solving puzzles on your phone.
Smile as you arrive at the starting point and imagine the role of Zoe Hamilton, great-great-great-great-great granddaughter of Alexander Hamilton.
Explore at your own pace, with pausing the game and resuming anytime from the location where you paused it. You will finish at Alexander Hamilton's grave site and contemplate your experience.",,0
https://www.musement.com/us/new-york/tour-new-york-s-museum-mile-with-an-exploration-game-app-405383/,Tour New York's museum mile with an exploration game app,$9.00,"Ready for an adventure? If so, walk along the iconic Museum Mile in New York City, following clues and solving puzzles on your phone which lead to new places and exciting stories.
A game that starts your self-guided tour from in front of the Plaza Hotel. Explore by reenacting the role of Giada Rompicapo, a famed treasure hunter and the world’s greatest puzzle cracker.
Enjoy the freedom of going at your own pace. Pause the game and resume anytime from the location where you paused it. Finish at the Smithsonian Design Museum, completing a memory that will last a lifetime and increase your knowledge.",,0
https://www.musement.com/us/new-york/tour-midtown-new-york-with-mob-hits-hangouts-exploration-game-405385/,Tour Midtown New York with Mob Hits & Hangouts Exploration Game,$11.00,"Step back in time to New York’s shady mob history by solving challenges and unlocking stories on your phone, leading you to new places and amazing stories.
The engaging exploration game, taking the role of someone looking to party during prohibition, starts at Columbus Circle.
See what places like the 21 Club, Radio City Music Hall 1500, Tony’s Di Napoli, Iroquois Hotel and more reveal as you listen to the app on your mobile. As you solve challenges, the story unfolds and exact directions on your phone will guide you to the next location. Finish at Sparks Steakhouse and look forward to telling people about the experience.",,0
https://www.musement.com/us/new-york/new-york-soho-district-tour-with-a-city-exploration-game-405399/,New York SoHo District tour with a city exploration game,$9.00,"Spend time in New York’s SoHo District by solving challenges and unlocking stories on your phone, leading to new places and amazing stories.
Bleecker Street is where you'll start the engaging exploration game, re-enacting the role of someone who just bumped into a man with the kindest eyes you’ve ever seen. It'll take you around an hour and a half to complete, and you can also explore at your own pace: pause the game and resume anytime from the location where you paused it. Finish at Mishka SoHo Restaurant having had so much fun.",,0
https://www.musement.com/us/new-york/new-york-upper-west-side-tour-with-a-city-exploration-game-405405/,New York Upper West Side tour with a city exploration game,$11.00,"Admire New York’s Upper West Side by solving challenges and unlocking stories on your phone, leading you to new places and amazing stories.
Play the engaging exploration game, taking the role of Jim, a down-and-out artist with a dream to make the world a better place.
Starting from 55 Central Park West, spend about an hour and a half to complete or explore at your own pace by pausing the game and resuming anytime from the location where you paused it. As you solve challenges, the story unfolds and exact directions on your phone will guide you to the next location, finishing at The Dakota.",,0
https://www.musement.com/us/new-york/nyc-slavery-and-underground-railroad-walking-tour-409859/,NYC slavery and Underground Railroad walking tour,$49.00,"Explore Lower Manhattan sites relevant to the slave trade and discover the history of the Underground Railroad on this 2.5-hour walking tour!
Follow your guide from Battery Park to Wall Street to the African Burial Ground and discover the early African-American history of New York and how African-Americans impacted the creation of the city. You'll visit an archeological site and memorial dedicated to the memory of enslaved Africans in colonial America.
Then, discover the exciting history of the Underground Railroad, a network of clandestine routes and safe houses used by enslaved African Americans primarily to escape into free states and Canada. You'll learn about the revolts, kidnappings, and dramatic escapes that occurred during the era of American slavery. Hear the stories of real New Yorkers who risked their lives and properties to help people escape slavery.
You'll view historic sites like Fraunces Tavern, Trinity Church, Federal Hall, NYC Stock Exchange, Wall Street, and the African Burial Ground National Memorial.",,0
https://www.musement.com/us/new-york/new-york-broadway-behind-the-scenes-experience-410519/,New York: Broadway Behind the Scenes Experience,$59.00,"Curtains up! Begin your tour of New York City's Broadway in the iconic Times Square, where the lights, skyscrapers, and billboards set the stage for your journey. From there, we'll head to Duffy Square, home to the TKTS Booth where daily ticket lotteries are held, giving you a glimpse into the Broadway experience for the general public. As we walk down Broadway, you'll see the dazzling lights, show posters, and historic theatres where stars are born and shows become hits. We'll visit iconic theatres such as the Richard Rodgers Theatre, home to Hamilton, the Majestic Theatre, where the longest-running production in Broadway history, The Phantom of the Opera, has been held since 1988, and the Shubert, Theatre, host to the Tony Awards over the years. Next, we'll venture to the Off-Broadway theatres in the Hell's Kitchen neighborhood of Midtown, where shows are developed, rehearsed, and produced before making their public debut. Here, you'll have the opportunity to take a behind-the-scenes tour of a theatre facility and see the process of how a show goes from an idea to being on Broadway. You'll see the costume and set design rooms, learn about the staging process, and you may even hear people in classes and rehearsals singing and dancing. As we continue on the tour, we'll come across the Second Stage Theatre, a company that specialises in developing writer-focused plays and productions. With a history of captivating audiences with engaging characters, the theatre is known for the Tony Award-winning musical ‘Dear Evan Hansen’. After that, we'll take a walk down Theatre Row, where a collection of six theatres serve as a hub for emerging theatre companies, providing everything from rehearsal space to technical support. Finally, we'll stop at Mood Fabrics, made famous on the hit TV show Project Runway, where costume designers come for inspiration and to make crucial decisions for their shows and characters. You'll have the chance to explore the store's vast selection of fabrics, buttons, attachments, and trims. The show must go on, but your tour must come to an end. Finish up in a central location in Midtown Manhattan, leaving with a deeper understanding and appreciation for the Broadway industry and the people who make it happen.",,0
https://www.musement.com/us/new-york/new-york-brooklyn-bridge-and-dumbo-food-tasting-guided-tour-410522/,New York Brooklyn Bridge and DUMBO food-tasting guided tour,$89.00,"Ready your appetite and dig into New York City’s coolest borough, Brooklyn! Led by a local guide, this walking tour will introduce you to the diverse culinary delights of the DUMBO and Brooklyn Heights neighborhoods.
First, take a stroll through the southern end of Brooklyn Heights and see how locals shop at the multicultural and immigrant-owned bakeries and restaurants. Next, make your way up to the Brooklyn Bridge for the incredible views as you head to Time Out Market, a collection of delicious restaurants and eateries. This is the perfect place to grab a bite and sample some of New York's most sought-after food before heading to the DUMBO Archway, located underneath the Manhattan Bridge. This area is renowned for its high-quality food scene, as well as its art community which has revitalized the neighborhood in recent years. As you eat and explore, your guide will inform you about the history and culture of the DUMBO neighborhood.
Finish up with a full stomach and a deeper understanding of this deliciously diverse part of New York City. The tour ends on Water Street, just by Fulton ferry landing.",,0
https://www.musement.com/us/new-york/new-york-broadway-behind-the-scenes-experience-1-410622/,New York Broadway behind the scenes experience,$59.00,"Take part in a showstopping journey through the history and highlights of Broadway! This guided tour begins in the bustling center of New York City and the theatre world, Times Square.
Your local guide will take you on a tour of iconic theaters such as the Richard Rodgers, Majestic, and Shubert Theaters. You´ll also venture off Broadway and into the neighborhood of Hell's Kitchen to discover the theaters where world-famous shows make their debut. Then, get to go behind the scenes with a tour of an active rehearsal studio, see the costume and set design rooms, and learn about the staging process.
Next, visit Second Stage Theatre, known for the Tony Award-winning musical ‘Dear Evan Hansen’. Finally, take a walk down Theatre Row and finally, stop at Mood Fabrics, a place designers come for inspiration and to make crucial decisions for their shows and characters.
Enjoy an afternoon surrounded by the energy of Manhattan on this Broadway experience guided walking tour.",,0
https://www.musement.com/us/new-york/nickelodeon-universe-1-day-entrance-ticket-411052/,Nickelodeon Universe 1-day entrance ticket,$59.00,"Nickelodeon Universe Ticket - The largest indoor theme park in North America, featuring the world’s steepest roller coaster, the world’s tallest and longest spinning coaster, and the world’s tallest indoor spinning drop tower.
American Dream, developed by Triple Five Group, is an unparalleled mix of world-class entertainment, retail and dining, comprising more than 3 million square feet just minutes away from New York City in East Rutherford, New Jersey.
American Dream is home to leading attractions, including DreamWorks Water Park, Nickelodeon Universe Theme Park, LEGOLAND Discovery Center, SEA LIFE Aquarium, Big SNOW Ski Hill, Dream Wheel – a 300-foot observation wheel overlooking the NYC skyline, as well as attractions debuting soon such as The Game Room Powered by Hasbro and Skip Barber Racing Go-Kart Academy.
American Dream’s immersive luxury shopping and dining experience – The Avenue – features Saks Fifth Avenue, Hermès, Saint Laurent, Dolce&Gabbana, Carpaccio, a fine-dining Italian restaurant, and much more. The retail collection is further expanded with flagship locations for Aritzia, H&M, PRIMARK, Uniqlo, Sephora and Zara; as well as the Toys“R”Us global flagship, the only standalone location in the U.S, the first-ever physical MrBeast Burger restaurant, and the world’s first and only “candy department store,” IT’SUGAR.",,0
