link,name,price,description,total_rating,number_of_ratings,category,guide_rating,transportation_rating,value_for_money_rating,service_rating,organization_rating,keywords
https://www.getyourguide.com/new-york-city-l59/helicopter-flight-lesson-over-new-york-t59801,From Westchester: New York Helicopter Piloting Experience ,505.1,,5.0,8.0,Private tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-central-park-self-guided-audio-walking-tour-t416390,New York City: Central Park Self-Guided Audio Walking Tour ,10.8,,3.4,5.0,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-brooklyn-bridge-dumbo-walking-tour-t542472,New York City: Brooklyn Bridge and Dumbo Walking Tour ,27.05,,,,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/central-park-self-guided-bike-tour-app-audio-written-t608994,Central Park: Self-guided Bike Tour App - Audio + Written ,4.5,,,2.0,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-911-memorial-and-financial-district-walking-tour-t274922,NYC: 9/11 Memorial and Financial District Walking Tour,40.6,"Explore Manhattan’s oldest district on a 2.5-hour guided walking tour through some of the city’s most famous sights. With your professional, local NY guide, you’ll venture through the famed Financial District, including Wall Street, and end up at the peaceful and hauntingly beautiful 9/11 Memorial plaza. &nbsp;

Meander the Financial District’s narrow, bustling streets where you'll check out the former Alexander Hamilton U.S. Custom House, the iconic New York Stock Exchange, the Federal Reserve Bank, and more historical sights. You’ll also pass by one of NYC’s most popular and beloved statues: the Charging Bull, a symbol of financial might.

The tour culminates with a visit to the 9/11 Memorial, former site of ""Ground Zero.” Witness the memorial reflecting pools that occupy the footprints of each of the former Twin Towers of the World Trade Center. Gain insight into what it was like to live through the September 11, 2001, terrorist attacks and its aftermath, while learning about many unsung heroes and acts of selflessness. &nbsp;

Other highlights of this comprehensive tour include the beautiful Trinity Church and cemetery, including the final resting place of Founding Father Alexander Hamilton; St. Paul’s Chapel; and views of the Statue of Liberty and Ellis Island.",5.0,7.0,Guided tour,,,,,,manhattan's oldest district on 2.5-hour guided walking tour ; wall street ; 9/11 memorial plaza ; former Alexander Hamilton u.s. custom house ; new york stock exchange
https://www.getyourguide.com/new-york-city-l59/nyc-helicopter-sightseeing-experience-with-champagne-toast-t133758,New York: Private Scenic Helicopter Charter with Champagne ,1930.3,,4.8,4.0,Private tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/cathedral-of-st-john-the-divine-nyc-self-guided-tour-t532886,NYC: Cathedral of St. John the Divine Self-Guided Tour ,13.55,,,,Entry ticket,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-city-15-hour-cupcake-bakery-crawl-t356820,NYC: Cupcake Bakery Crawl in Greenwich Village ,72.15,"Learn about the history of cupcakes as you visit some of the best small bakeshops in New York City. Your host will take you to secret bakeries, starting in the West Village and continuing to the East Village as you search for the best the city has to offer. From the mini classic buttercream cupcake to the red velvet cream-cheese cupcake, you will discover a range of eclectic flavors baked daily.

This bakery crawl will take about 1.5 hours throughout which you will walk for 1.5 miles. Visit the local bakeries and taste some of the most desired cupcakes the locals rave about, whilst also discovering local art and music as you crawl from the famous Washington Square Park to the streets of the East Village.

You will depart from this experience with a newly discovered love for New York's Bakeries and the East Village. You will also of course have the opportunity to shop at the bakeries to take some delicious goodies home to share.",2.3,3.0,Guided tour,,,,,,new york city ; secret bakeries ; west village ; east village ; gourmet buttercream cupcake ; red velvet cream-cheese cupcake ; local art 
https://www.getyourguide.com/new-york-city-l59/new-york-city-chinatown-walking-tour-t300451,Chinatown Official Walking Tour - Manhattan NYC ,33.35,,,,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-kimberly-akimbo-on-broadway-t448073,NYC: Kimberly Akimbo on Broadway Tickets ,137.25,"Enjoy the musical named “Best Theater of the Year” by The New York Times, The Washington Post, and Vulture! Kimberly Akimbo tells the story of Kim (Tony Award winner Victoria Clark), a bright and funny Jersey teen who happens to look like a 72-year-old lady. And yet her aging condition may be the least of her problems. Forced to maneuver family secrets, borderline personalities, and possible felony charges, Kim is determined to find happiness in a world where not even time is on her side.

Sit back and marvel at the new musical critics have called “The Best Musical of the Year – by far” (The Wall Street Journal); “Profoundly funny and heartbreaking; the season’s most moving new musical” (The New York Times); and “A howlingly funny heartbreaker of a show” (The New Yorker). This coming-of-age story for the Ages features a book and lyrics by Pulitzer Prize winner David Lindsay-Abaire (Rabbit Hole), music by Tony Award winner Jeanine Tesori (Fun Home), choreography by Danny Mefford (Dear Evan Hansen) and direction by award-winning director Jessica Stone.

“I loved it from the first note to the last.” – The Washington Post",,,Entry ticket,,,,,,musical ; new york times ; washington post ; vulture! kimberly akimbo ; aging condition ; family secrets ; borderline personalities ; felony charges ; coming-
https://www.getyourguide.com/new-york-city-l59/electrical-scooter-rentals-in-nyc-t464765,Electrical Scooter Rentals in NYC ,162.35,,,,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-east-village-tv-movie-sites-walking-tour-t243617,NYC: East Village TV &amp; Movie Sites Walking Tour ,73.3,,5.0,2.0,Private tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-battery-park-and-statue-of-liberty-self-guided-tour-t404740,NYC: Battery Park and Statue of Liberty Self-Guided Tour ,9.0,"<p>Start by downloading the Action Tour Guide app, which will function as your personal tour guide, audio tour, and map all in one. NOTE: This 2-mile-long tour covers the essentials of Battery Park in 1 hours.</p><p>
</p><p>Experience the convenience of this self-guided audio and GPS tour of Battery Park and the Statue of Liberty in New York. Learn all about these fascinating regions of the big apple from the comfort of your own smartphone.&nbsp;</p><p>
</p><p>Begin at the Netherlands monument, where you’ll hear about the huge importance of the Dutch in early New York. Next, visit some Italian history by stopping at Alberti Marker and the statue of Giovanni de Verrazzano.&nbsp;</p><p>
</p><p>Stroll to the pier to learn about the war memorials here. Look across the water to admire the Statue of Liberty, before turning to Ellis Island. Enhance your experience with content from local guides, that is brought to life by talented writers, and voice artists.</p><p>
</p><p>See many other important sites like the World War II Memorial, Staten Island, and the shining SeaGlass Carousel. Use the animated videos on the app to help visualize the past. Save your data with the offline option.&nbsp;</p>",5.0,1.0,Other experience,,,,,,"action tour guide app, which will function as your personal tour guide, audio tour, and map ; battery park ; new york ; italy ; alberto marker ;"
https://www.getyourguide.com/new-york-city-l59/new-york-city-private-911-memorial-ground-zero-tour-t107098,New York City: 9/11 Memorial and Ground Zero Private Tour,162.35,"Begin your 1.5-hour tour at St. Paul's Chapel, the oldest public building in New York City still in continuous use. This church survived the 9/11 attacks despite being a block away from the World Trade Center. It became a makeshift rescue center and family members posted notices of their missing loved ones on its iron fence.

Hear about the heroism of emergency responders at the Firefighter's 9/11 Memorial Wall, and see the Engine and Ladder Company 10/10, the fire station at Ground Zero.

Visit the 9/11 Memorial, and see the Reflecting Absence Memorial – a waterfall symbolizing the vast void left by the tragedy. See the new Freedom Towers and World Trade Center rise from the ground.",5.0,1.0,Guided tour,,,,,,memorial service ; new york city city city city city ; makeshift rescue center ; firefighter's 9/11 memorial wall ; engine and ladder company ;
https://www.getyourguide.com/new-york-city-l59/nyc-ground-zero-family-tour-with-ticket-for-911-museum-t131220,NYC: Ground Zero Child-Friendly Tour with 9/11 Museum Ticket,468.15,"With this private family tour you will have the opportunity to explore the site of Ground Zero. At the end of the tour your guide will give you your skip-the-line ticket to the 9/11 Memorial. The tour is for people of any age and provides an encounter with the history of the attacks of September 11, 2001, a tour known to illicit strong emotions. These emotions can intensify when both children and adults feel they do not have a complete understanding of what happened, making it more difficult to make sense of this history.&nbsp;Parents and&nbsp;children commonly have many questions about such a significant event,&nbsp;questions that encourage&nbsp;them&nbsp;to make observations. Your&nbsp;personal&nbsp;guide will be&nbsp;there and&nbsp;available&nbsp;to provide more information and try to answer these questions with basic&nbsp;facts and point you to reliable sources.

During this&nbsp;tour&nbsp;your guide will&nbsp;offer children a safe space to share their memories, beliefs, and questions. Actively listen to their thoughts and encourage respectful conversation and debate.",2.5,4.0,Private tour,,,,,,private family tour; ground zero; 9/11 memorial; children; personal information; facts ; reliable sources ; memories ; beliefs ; discussion
https://www.getyourguide.com/new-york-city-l59/new-york-city-times-square-video-experience-t631098,NYC: Times Square Video Experience ,134.4,,,,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/lower-manhattan-experience-including-wall-street-and-911-mem-t542902,"First Responder Guided 911 Memorial,Lower Manhattan",35.2,"Local born guides some retired NYPD first responders guide this experience. Beginning at Wall Street, the financial capital of the world we walk through history learning the origin of the City. Discuss famous financial crimes and the inner working of the Stock Exchange. Explore Federal Hall, the birthplace of America. Visit the Fearless Girl and with the Charging Bull of Wall Street Statues. Stand where George Washington took the Oath of Office to become the first American President. Visit Trinity Church, the final resting place of Alexander Hamilton. White Star line Titanic survivors and families. This tour finishes at the National Museum of the American Indian. This tour is ideal for anyone interested in history, crimes and Wall Street.
Gratuities welcomed.",5.0,3.0,Guided tour,,,,,,local born guides ; retired new york city first responders ; wall street financial capital ; history ; financial crimes ; federal hall ; fearless girl ; wall street Statues ;
https://www.getyourguide.com/new-york-city-l59/haunted-village-of-new-york-city-walking-tour-t491936,Haunted Village of New York City walking tour ,36.1,,5.0,2.0,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/bronx-scavenger-hunt-t591736,Bronx Scavenger Hunt ,19.85,,,,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-city-private-tour-secrets-of-central-park-t467481,NYC: Secrets of Central Park Guided Private Tour ,134.85,"Central Park is the centerpiece of Manhattan and America’s most popular and celebrated park where natural landscapes and man made features have been masterfully intertwined into a spectacular work of living art. It serves as an oasis of beauty and recreation for New Yorkers and visitors alike. Get an in depth look through many significant features and design elements in the park including Grand Army Plaza, The Central Park Zoo, Loeb Boathouse, The Pond, Tavern on the Green, Sheep’s Meadow, Strawberry Fields, The Mall, Bethesda Terrace, Bow Bridge, Belvedere Castle, Delacorte Theater, Shakespeare Gardens, The Great Lawn, and many remarkable sculptures, statues, fountains and lakes that make up this most extraordinary urban retreat.",5.0,1.0,Private tour,,,,,,central park ; man made features ; beauty ; recreation ; new yorkers ; visitors alike ; grand army plaza ;
https://www.getyourguide.com/new-york-city-l59/manhattan-scavenger-hunt-t561061,Manhattan Scavenger Hunt ,19.85,,,,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-new-york-city-ballet-at-lincoln-center-t567258,NYC: New York City Ballet at Lincoln Center ,81.8,,,,Entry ticket,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-hadestown-on-broadway-show-ticket-t436999,NYC: Hadestown on Broadway ,110.0,,5.0,6.0,Entry ticket,,,,,,
https://www.getyourguide.com/new-york-city-l59/early-access-911-memorial-pools-lady-liberty-60-min-cruise-t123032,Early Access 911 Memorial Pools &amp; Lady Liberty 60 Min Cruise,81.15,,3.2,5.0,Water activity,,,,,,
https://www.getyourguide.com/new-york-city-l59/everything-new-york-city-customizable-luxury-suv-tour-t21872,New York City: Customizable Luxury SUV Tour ,783.85,,4.4,8.0,Private tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-central-park-highlights-self-guided-walking-tour-t426991,Central Park NYC: First Discovery Walk and Reading Tour ,2.9,,5.0,3.0,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-city-3-day-tour-with-private-guide-t144993,New York City: 3–Day Tour with Private Guide,481.65,,,,Multi-day trip,,,,,,
https://www.getyourguide.com/new-york-city-l59/bridges-of-new-york-professional-photoshoot-t474246,Bridges of New York: Professional Photoshoot ,554.65,,4.0,1.0,Private tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-city-central-park-self-guided-walking-tour-t408201,New York City: Central Park Self-Guided Walking Tour ,13.5,,3.7,7.0,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-central-park-attractions-smartphone-puzzle-quest-t408837,NYC: Central Park Exploration Game and Tour ,6.35,"Uncover interesting facts about locations in London with this smartphone app. Combine a sightseeing city tour with the fun of a trivia game. Play the game by yourself, or compete with a group.&nbsp;Enjoy the challenge of solving riddles and puzzles at attractions like the Strawberry Fields, and unlock interesting facts and legends. An ideal outdoor activity for first time visitors, couples, groups, families, and children. Can be used as a great team-building activity.
Enjoy the challenge of solving riddles and puzzles at attractions like Cleopatra's Needle. Try to solve a puzzle at this Egyptian obelisk that was a gift to the city. Solve riddles that range in difficulty to uncover the location of your next destination.&nbsp;
At each stop, learn about the attraction and solve a location-based riddle that can only be solved if you reach the specific location. Use logic, imagination, observation, and team spirit to unlock the correct code and reveal the next destination of the city sightseeing game.
Uncover educational information about each location as you play.&nbsp;Explore the city at your own pace and uncover hidden gems. Have the freedom to stop the game and resume playing whenever you want. Compete with your friends to get the best score.
Start your tour from the Obelisk, which has been around for at least 3000 years! Visit the Vista Rock that will leave you speechless with the wonderful view it offers you, even the Delacorte Theater with its amazing acoustics will dominate your tour. Take a photo at the fairytale Swedish Cottage, which is sure to leave you speechless, and get lost in Strawberry Fields, this special monument. Visit the spot that is a skater's paradise. You will also pass by the Statue of Balto, a spot that everyone loves because of its unique history. Admire the imposing Bethesda Terrace. See, walk,relax and admire the large bronze statue, Alice in Wonderland, from our favorite fairy tale in an ideal landscape.",4.0,1.0,Other experience,,,,,,city tour ; trivia game ; team-building activity ; obelisk ; Vista rock ; del corte theater ; fairytale
https://www.getyourguide.com/new-york-city-l59/new-york-high-line-and-greenwich-village-combo-tour-t43877,New York City: High Line and Greenwich Village Combo Tour ,120.85,"Combine a walking tour of New York's High Line, ranked one of the Top 10 Places to Visit last year, with a food tour of Greenwich Village.

Start by walking 40 feet above Manhattan, experiencing the neighborhoods of Chelsea and the Meatpacking District far from the traffic. Learn how these old industrial blue collar areas have become some of NYC's most expensive and trendy!

The High Line is home to more then 225 species of plant, making it a small botanic garden in the sky. You will see how the abandoned rail line has transformed the landscape of Manhattan's west side, while maintaining a glimpse into its industrial past. On top of the amazing stories, the High Line is a work of art in itself, with views of the dynamic neighborhoods and cutting-edge architecture surrounding it.

Then, discover the incredible tastes of Greenwich Village, and find out how the Village has maintained its unique character. From the Dutch and English colonial periods, to its Beat Poet and Avant-Garde art roots, the Village has evolved to become the current hotspot of downtown Manhattan.

Wander past great jazz clubs, pausing to sample delicacies from artisan chocolatiers. Visit independent bookshops with an unmistakable bohemian style, and browse the fantastic shops.",4.9,18.0,Guided tour,,,,,,"walking tour of new york's high line, food tour, greenwich village ; barcelona ; meatpacking district ; industrial blue collar areas ; botanic garden ;"
https://www.getyourguide.com/new-york-city-l59/nyc-cinco-de-mayo-sunset-party-cruise-with-premium-open-bar-t640279,NYC: Cinco de Mayo Sunset Party Cruise with Premium Open Bar ,62.25,,,,Water activity,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-iconic-photography-walking-tour-t51695,New York City’s Iconic Sights: 3-Hour Photography Tour,112.75,,5.0,10.0,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-lights-at-night-city-skyline-cruise-t570109,NYC: Lights at Night City Skyline Cruise ,51.8,,,,Water activity,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-the-play-that-goes-wrong-ticket-at-new-world-stages-t436987,NYC: The Play That Goes Wrong Ticket at New World Stages ,99.05,,4.9,8.0,Entry ticket,,,,,,
https://www.getyourguide.com/new-york-city-l59/clipper-city-tall-ship-beer-tasting-sail-t7715,NYC: Epic Tall Ship Craft Beer Sail with Lobster Option ,79.65,,5.0,2.0,Water activity,,,,,,
https://www.getyourguide.com/new-york-city-l59/east-village-historic-new-york-donut-tour-with-tastings-t487934,East Village Donut Adventure by Underground Donut Tour ,67.65,,4.0,1.0,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-famous-artists-of-manhattan-self-guided-city-game-t378184,New York Famous Artists: Manhattan Outdoor Escape Game ,5.35,"Start your quest at The White Horse Tavern. It will take you between 1.5 to 2 hours to complete and you can also explore at your own pace. Pause the game and resume anytime from the location where you paused it. You will finish at The Bitter End.

As you solve challenges, the story unfolds and exact directions on your phone will guide you to the next location. Up for a fun challenge?

After your booking, you will receive an email on how to download the game to your phone. You can play on your own, in a large group, or in several smaller groups that compete against each other and meet at the final stop of the game.

For larger groups, one person can purchase access for the entire group by selecting the number of people in the group. All group members will be able to download and play the city game on their phones. Alternatively, each person can make their own purchase.",5.0,2.0,Other experience,,,,,,the white horse restaurant; the bitter end; you will receive an email on how to download the game ; large groups ; smaller groups ; city game ; mobile telephony
https://www.getyourguide.com/new-york-city-l59/manhattan-comprehensive-full-day-tour-with-lunch-t6819,NYC: Guided NYC Premium Bus Tour ,98.3,,4.1,17.0,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/halfday-manhattan-and-brooklyn-self-guided-audio-tour-t455136,NYC: Midtown Manhattan and Brooklyn Self-Guided Audio Tour ,13.8,,,,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/jewish-history-of-nyc-private-tour-with-transfers-t525843,Jewish History of NYC Private Tour with Transfers ,174.0,,,,Private tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/express-limo-inc-t549875,Express Limo Inc. ,108.25,"Our goal is to provide travelers with a smooth and stress-free transportation experience from the moment they book until they reach their destination. Here's a breakdown of how our service operates: Booking Process: 1. Online Reservations: Travelers can easily book our transport service via our website. During the booking process, they will provide necessary information such as the pickup location, drop-off location, date, and time. 2. Confirmation: After the booking is finalized, travelers receive an email confirmation containing all their reservation details, including a unique booking reference number. Identifying Us at the Pickup Location: We make it simple for travelers to recognize our service when they arrive at the pickup location. 1. Company Logo: Our vehicles are marked with our company logo and branding, making them easily noticeable. This makes it simple for travelers to identify our vehicles from a distance. 2. Signage: If the pickup location is crowded or there are multiple pickup points, our driver will hold up a visible Tablet sign with either the traveler's name or our company name, making it easy for travelers to locate their ride without any confusion.
The Pickup Process: 1. Prompt Arrival: Our drivers are punctual and will arrive at the pickup location well ahead of the scheduled time. This reduces the amount of time travelers have to wait. 2. Friendly Assistance: Our drivers are trained to be welcoming and helpful. They will assist travelers with their luggage and ensure their comfort during the ride. Route Information: While we may not provide a comprehensive route description during the booking process, our drivers know the local area and will select the most efficient and safe route to the destination. Moreover, travelers can ask the driver for information about the way during the journey. In summary, our transportation service places a high priority on traveler convenience and safety. We employ clear signage to make ourselves easily recognizable. Travelers can anticipate a hassle-free pickup experience and a comfortable journey to their destination. If you have any questions about a particular booking or need more help, please don't hesitate to contact our customer support team, who will be happy to help you.",,,Transfer,,,,,,booking process: online reservations: travelers can easily book our transport service via our website ; pickup location ; drop-off location ; date ; time ; confirmation
https://www.getyourguide.com/new-york-city-l59/new-york-city-south-of-manhattan-walking-tour-t440315,New York City: French South of Manhattan Walking Tour ,62.25,,4.0,1.0,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-outdoor-escape-game-shakespeare-in-central-park-t480010,New York Outdoor Escape Game: Shakespeare in Central Park ,6.3,,5.0,1.0,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/marvel-universe-in-new-york-in-app-audio-tour-t478534,Marvel Universe in New York In-app Audio Tour in English ,4.5,,3.3,4.0,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-911-memorial-and-financial-district-walking-tour-t398178,NYC: 9/11 Memorial and Financial District Walking Tour,28.85,,5.0,3.0,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-traditional-immigrant-foods-guided-walking-tour-t427199,NYC: Traditional Immigrant Foods Guided Walking Tour ,70.35,,4.8,4.0,,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-city-midtown-manhattan-mob-city-game-t418375,New York Mob: Midtown Outdoor Escape Game ,5.35,,4.0,1.0,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/amazing-scavenger-hunt-adventure-new-york-mid-central-park-t171975,New York City: Mid-Central Park Scavenger Hunt Adventure ,39.7,,4.0,1.0,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/dyker-heights-holiday-lights-t518023,Dyker Heights Holiday Lights ,40.6,,,,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-luggage-storage-in-brooklyn-bridge-t603634,NYC: Luggage Storage in Brooklyn Bridge ,7.95,,,,Day trip,,,,,,
https://www.getyourguide.com/new-york-city-l59/central-park-pedicab-rides-guided-tours-t535272,Official Central Park Pedicab Rides &amp; Guided Tours ,45.1,,5.0,5.0,Private tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/the-unofficial-succession-tour-t526673,NYC: The Unofficial Succession Tour ,35.2,"Loved the hit show Succession? You'll love this immersive ExperienceFirst walking tour through downtown Manhattan as we explore famous and lesser-known filming locations and the larger-than-life personalities and real NYC history that inspired the show.

Your expert tour guide will take you through the homes, offices, and meeting places where some shocking backroom deals went down, Succession-style. And they'll share the true stories that served as a blueprint for the families and corporations featured in Succession. Just like the show, some of it's pretty ruthless!

To top it off, you'll get a peek into the lives of the ultra-rich — the crème de la crème of New York society — and you might be surprised what you find there. We'll cover everything from old money and new money to private jets and real estate, those essential luxuries reserved for only the wealthiest of the top 1%. You'll learn how these privileged few have had an outsized impact on both our country and the world not just historically but still today.

In many ways, Succession is more fact than fiction. Come see for yourself as we explore the iconic streets of Manhattan together!",,,Guided tour,,,,,,experiencefirst walking tour through downtown manhattan ; filming locations ; real real york history ; backroom deals ; new money ; private jets ; real estate
https://www.getyourguide.com/new-york-city-l59/nyc-fabulous-drag-queen-night-out-with-drinks-t639207,NYC: Fabulous Drag Queen Night Out with Drinks ,10.8,,,,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/3-day-niagara-falls-washington-dc-from-new-york-t642833,"3-Day Niagara Falls, Washington DC from New York",232.7,,,,Multi-day trip,,,,,,
https://www.getyourguide.com/new-york-city-l59/new-york-city-night-views-a-panoramic-hop-on-hop-off-tour-t637339,New York City Night Views - A panoramic hop-on-hop-off tour ,54.1,,,,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/private-2-hour-nyc-walking-tour-with-a-personal-photographer-t9047,Private NYC Walking Tour with a Personal Photographer ,311.2,,4.8,52.0,Private tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/rockefeller-center-art-history-a-self-guided-audio-tour-t492987,Rockefeller Center Art &amp; History: A Self-Guided Audio Tour ,10.8,,3.0,2.0,Other experience,,,,,,
https://www.getyourguide.com/new-york-city-l59/sugar-hill-north-walking-tour-t83238,Sugar-Hill North Walking Tour ,27.05,,5.0,1.0,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/tcm-classic-film-tour-new-york-t38916,New York City: Classic Film Locations Private Bus Tour ,228.3,"Get a behind-the-scenes look at some of your favorite classic films set in New York City, as a local actor guide entertains, informs, and quizzes you with trivia questions on up to 60 filming locations

Not only will you get a taste of New York’s film history, you'll receive a great bus tour of Manhattan, visiting neighborhoods rich with the history of the cinema.

Discover popular location sites like Columbus Circle, Lincoln Center and the Upper West Side. Hop off at Zabar’s, the well-known market place, featured in “You’ve Got Mail.” Stand outside the famous Dakota Building where Yoko Ono lives, and featured in “Hannah and Her Sisters” and “Rosemary’s Baby.”

Cross to the Upper East Side through Central Park, learning about the dozens of films set in the park, including the first motion picture ever made in New York City.

Continue down the east side of Manhattan to stop in front of Holly Golightly's apartment from “Breakfast at Tiffany’s.” Venture into hidden neighborhoods, such as Sutton Place for a fantastic view of the Manhattan Bridge, just like in Woody Allen’s “Manhattan.”

Some locations have featured in countless films, including the Plaza Hotel, FAO Shwarz, Tiffany’s, Rockefeller Center, and the Empire State Building. End at Grand Central Station, another icon of the movies and Manhattan, to complete your film memorabilia tour.",4.4,11.0,Private tour,,,,,,actor guide ; bus tour ; new york city ; famous location sites ; colombo circle ; lisbon center ; zabar’s ;
https://www.getyourguide.com/new-york-city-l59/nyc-soho-chinatown-and-little-italy-in-app-audio-tour-t478504,"NYC: Soho, Chinatown and Little Italy Audio Tour (ENG) ",8.1,"Begin your stroll beside Green Street Park in Soho, where a remarkable assembly of cast iron buildings awaits your admiration. Prepare to immerse yourself in the captivating and intertwining history of immigration as you venture into the vibrant streets of Little Italy, unearthing the true origins of New York.

Throughout this captivating tour, you will gain insights into the transformation of New York from a former suburban area into an industrial powerhouse, subsequently evolving into an abandoned refuge for impoverished artists, and eventually emerging as one of the most opulent and sought-after destinations worldwide.

As you approach the conclusion of your journey in Chinatown, tantalize your taste buds with delectable, authentic Chinese cuisine, allowing you to grasp the widespread influence of Chinese culinary traditions across the entirety of the United States.

Before bidding farewell, the tour makes a stop at Columbus Park, granting cinema enthusiasts the opportunity to explore the renowned Five Points. Rest assured, your knowledgeable guide will ensure that you receive insider information on the most intriguing and obscure locales for a memorable dinner, regaling you with tales of both criminal intrigue and legendary narratives woven within the fabric of Manhattan.

Although these districts reside in the very heart of the city, countless individuals unknowingly pass them by, oblivious to the extraordinary history encapsulated within these extraordinary locales.

HOW IS THE TOUR GOING
— Stay flexible: join the tour whenever you want and explore the sights as long as you like.
— Enjoy the tour even offline: all audio tours are tested for high quality and easy navigation.",1.0,1.0,Other experience,,,,,,green street park ; cast iron buildings ; new york city ; chinatown ; chinese cuisine ; u.s.
https://www.getyourguide.com/new-york-city-l59/top-10-attractions-of-new-york-city-full-day-tour-by-car-t531031,Top 10 Attractions of New York City Full-Day Tour by Car,421.95,"This private car tour will give you the most comprehensive picture of New York, From the dazzling lights of TImes Square to the touching 9/11 Memorial. Tailor the experience to your needs and interests and avoid walking long distances or sharing the coach with other tourists. Explore New York with ease!

Book the 3-hour tour option to see the best of NYC. This short car tour is perfect if your time is limited and you want to see only the most important sights without any admission. For your convenience, private transfers include pickup and drop-off at your accommodation so it will be easy to move around the city. In Downtown New York, you will learn about Alexander Hamilton and see Wall Street, the September 11 Memorial and America’s tallest building, the One World Center. You will pass the Washington Square Arch and stop at the Madison Square Park to admire the iconic Empire State Building and Flatiron Building. Driving through the dense forest of New York City’s skyscrapers you will also discover popular public spaces such as Grand Central and the New York Public Library. You also cannot miss the dazzling lights of Times Square and Fifth Avenue, one of the world's most expensive streets, with St. Patrick’s Cathedral and Rockefeller Center. At the end of sightseeing, you will be driven back to your accommodation.

Choose the 7-hour tour option to get a more intensive experience of New York and visit some of its top attractions! This tour includes tickets for a ferry ride from Battery Park, Downtown to Liberty Island, home to the Statue of Liberty. Your Private Guide will tell you all about this iconic symbol of New York during the round-trip cruise and take your souvenir photos with Lady Liberty. Guided tours are not allowed on the island but you can explore on your own and get close to the Statue. Other highlights of this extended tour include sightseeing of Brooklyn Bridge and Central Park, and a visit inside the Grand Central Terminal, the famous Art Deco-style transit station with impressive architecture and art.

Choose the 8-hour tour option to see the best of New York City and visit the Empire State Building, Statue of Liberty and Grand Central. Use fast track tickets to the 86th-floor observatory deck to skip the line at the ticket officer and get faster to security lines and elevators. The 86th-floor main deck offers the best panoramic view of Manhattan with its 188 skyscrapers. It's an essential New York City experience!",,,Private tour,,,,,,private car tour ; new york city ; times square ; 9/11 memorial ; private transfers ; washington square arch ; washington square
