['Bufala Ristorante & Pizzeria'],['33\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Pizza","Grabenstrasse 6, Schlieren 8952 Schweiz",4.5
[],[],[],,,3.5
['Pizzeria Capri'],['70\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Kilchbergstrasse 4, Adliswil, Zürich 8134 Schweiz",4.0
['Restaurant Zur Linde'],"['71', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Portugiesisch","Breitenloostrasse 1A, Nürensdorf 8309 Schweiz",4.5
['Con Gusto'],['46\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Pizza, Café","Schaffhauserplatz Neben Starbucks, Zürich 8006 Schweiz",4.5
['Pho 50'],['73\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Vietnamesisch","Zypressenstrasse 50, Zürich 8004 Schweiz",4.0
[],[],[],,,4.0
['PURO | The Social Club'],['122\xa0Bewertungen'],['€€€€'],"Europäisch, Mitteleuropäisch, Gesund","Fraumünsterstrasse 25 Terrasse im Zentralhof, Zürich 8001 Schweiz",4.0
[],[],[],,,4.0
['Restaurant Werdguet'],['42\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Österreichisch","Morgartenstrasse 30, Zürich 8004 Schweiz",4.5
"[""L'osteria Mamma Leone""]",['70\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Pizza","Rotwandstrasse 49 8004 Zürich, Zürich 8004 Schweiz",4.0
['Chez Nhan'],['67\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Vietnamesisch, Suppen","Uetlibergstrasse 22, Zürich 8045 Schweiz",4.0
['Ojo de Agua'],['153\xa0Bewertungen'],['€€ - €€€'],"Weinbars & Weinstuben, Argentinisch","Oetenbachgasse 13, Zürich 8001 Schweiz",4.0
['ONA POKÉ'],['34\xa0Bewertungen'],['€€ - €€€'],"Gesund, Fusion, Suppen","Sihlfeldstrasse 56 Tramstation: Lochergut, Zürich 8003 Schweiz",4.5
[],[],[],,,3.5
['Sprössling'],['19\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Café","Hotzestrasse 65, Zürich 8006 Schweiz",5.0
['Rosengarten'],['80\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Gemeindestrasse 60, Zürich 8032 Schweiz",4.0
['Gran Sasso'],['85\xa0Bewertungen'],['€€€€'],"Europäisch, Mediterran, Bar, Barbecue","Aegertenstrasse 2, Zürich 8003 Schweiz",4.0
['Restaurant Frieden Wallisellen'],['25\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Italienisch","Opfikonerstrasse 13, Wallisellen, Zürich 8304 Schweiz",4.5
['Osteria da Biagio'],['69\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Limmattalstrasse 228, Zürich 8049 Schweiz",4.0
['Jao Praya'],['80\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Tramstrasse 19, Zürich 8050 Schweiz",4.0
['Thali House Indian Restaurant'],['83\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Indisch, Indianisch","Langstrasse 213, Zürich 8005 Schweiz",4.0
['Roter Stein'],['27\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Herrligstrasse 39, Zürich 8048 Schweiz",4.5
[],[],[],,,4.0
[],[],[],,,3.5
['Pak Lok Haus'],['40\xa0Bewertungen'],['€€ - €€€'],"Chinesisch, Szechuan","Bubentalstrasse 7, Wallisellen, Zürich 8304 Schweiz",4.5
['Restaurant a fatt'],['19\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Chinesisch, Schanghai","Limmatstrasse 189, Zürich 8005 Schweiz",4.5
[],[],[],,,4.0
['Bar Andorra'],['80\xa0Bewertungen'],['€€ - €€€'],"Bar, Pub","Muenstergasse 20, Zürich 8001 Schweiz",4.0
[],[],[],,,4.5
['Restaurant Schönegg'],['41\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Neudorfstrasse 1, Horgen 8810 Schweiz",4.5
"[""Don Alejandro's""]","['22', '\xa0Bewertungen']",['€€€€'],Europäisch,"Industriestrasse 12, Dietlikon 8305 Schweiz",5.0
['Schwyzerhüsli'],"['39', '\xa0Bewertungen']",['€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Zuercherstrasse 9, Killwangen 8956 Schweiz",4.5
['Restaurant Corallo'],['48\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Mediterran","Weinbergstrasse 117 8006, Zürich 8006 Schweiz",4.5
[],[],[],,,4.5
['Mövenpick Hotel Restaurant'],['476\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, International","Walter Mittelholzerstrasse 8 Glattbrugg, Opfikon, Zürich 8152 Schweiz",3.5
['Hot Wok'],['80\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch, Chinesisch","Roosstrasse 40, Regensdorf 8105 Schweiz",4.0
[],[],[],,,5.0
['Steakhouse Meat Me'],['46\xa0Bewertungen'],['€€ - €€€'],"Bar, Steakhaus, Barbecue, Argentinisch","Rebgasse 8, Zürich 8004 Schweiz",4.0
['Roof Garden'],['55\xa0Bewertungen'],['€€ - €€€'],"Café, Bar, Französisch","Schweizergasse 11 5. Etage, Zürich 8001 Schweiz",4.0
['La Piazzetta'],['138\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran","Pelikanstrasse 37, Zürich 8001 Schweiz",4.0
[],[],[],,,4.5
['Restaurant Stoller'],['48\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Bar, International","Badenerstrasse 357, Zürich 8003 Schweiz",4.5
[],[],[],,,4.0
[],[],[],,,3.5
['Anoah - Plant Based'],['23\xa0Bewertungen'],['€€€€'],"Europäisch, Schweizerisch, Französisch","Rigiplatz 1, Zürich 8006 Schweiz",4.5
['Grottino 83'],['45\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Pizza","Letzigraben 245, Zürich 8047 Schweiz",4.5
"['Pizzeria Ristorante Molino, Dietikon']",['139\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Badenerstrasse 21 8953 Dietikon, Dietikon 8953 Schweiz",4.0
[],[],[],,,4.0
['Churrascaria Boi Na Brasa'],['102\xa0Bewertungen'],['€€ - €€€'],"Steakhaus, Lateinamerikanisch","Honeywell-Platz 1, Dielsdorf 8157 Schweiz",4.0
"[""Pot Belly's""]",['40\xa0Bewertungen'],['€€ - €€€'],"Bar, Pub","Soodring 21, Adliswil, Zürich 8134 Schweiz",4.5
[],[],[],,,4.0
['Sweet Moon'],"['47', '\xa0Bewertungen']",['€€ - €€€'],"Asiatisch, Thailändisch, Meeresfrüchte","Alte Bremgartenstrasse 8 Dorfplatz, Rudolfstetten 8964 Schweiz",4.5
['Jdaburg'],['95\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Mitteleuropäisch","Gertrudstrasse 44, Zürich 8003 Schweiz",4.0
['Trattoria Ciacco Enoteca'],['16\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Italienisch, Meeresfrüchte","Kesslerstrasse 13, Schlieren 8952 Schweiz",4.5
['Restaurant Mumbai Masala'],"['30', '\xa0Bewertungen']",['€€ - €€€'],Indisch,"Luppmenstrasse 13, Fehraltorf 8320 Schweiz",4.5
['Restaurant Rustica'],['39\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Bachstrasse 1, Volketswil 8604 Schweiz",4.5
[],[],[],,,5.0
['Restaurant Löwen'],"['32', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Dorfstrasse 41, Bonstetten 8906 Schweiz",4.5
"[""Yooji's Seefeld""]",['153\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch, Sushi","Seefeldstrasse 115, Zürich 8008 Schweiz",3.5
['IL gattopardo'],['51\xa0Bewertungen'],['€€€€'],"Europäisch, Italienisch, Mediterran","Roessligasse 7 in 1 stock Zuerich, Zürich 8001 Schweiz",4.5
['Le Mezzerie de Moudi'],['39\xa0Bewertungen'],['€€ - €€€'],"Orientalisch, Libanesisch","Bertastrasse 36 Kreuzung Aemtlerstrasse, Zürich 8003 Schweiz",4.5
['Filini Restaurant'],['176\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Mediterran","Postfach 295 at Radisson Blu Hotel Airport, Zürich 8058 Schweiz",3.5
['Ristorante & Pizzeria Schmitte da Nino'],['73\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Pizza","Usterstrasse 20, Illnau 8308 Schweiz",4.0
['dieci allo zoo'],['198\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Zürichbergstrasse 231 8044 Zürich, Zürich 8044 Schweiz",3.5
['Ristorante Gallo Nero'],"['16', '\xa0Bewertungen']",[],"Schweizerisch, Italienisch, Mitteleuropäisch","Schulhausstrasse 37, Erlenbach 8703 Schweiz",4.5
['Ristorante Concerto'],['113\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Ohmstrasse 11, Zürich 8050 Schweiz",4.0
['Baradox'],['54\xa0Bewertungen'],['€€ - €€€'],"Café, Bar, Pub","Sihlstrasse 73, Zürich 8001 Schweiz",4.0
['Restaurant Lowen-Siam'],['26\xa0Bewertungen'],['€€ - €€€'],Thailändisch,"Baumackerstrasse 47, Zürich 8050 Schweiz",4.5
['China Restaurant Chop-Stick'],['206\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Chinesisch","Niederdorfstrasse 82, Zürich 8001 Schweiz",3.5
['Kobal'],['73\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Indisch","Kanzleistrasse 78, Zürich 8004 Schweiz",4.0
['Santa Lucia Altstetten'],['139\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Mediterran","Altstetterstrasse 145 8048 Zürich, Zürich 8048 Schweiz",3.5
['Thai Orchid'],['124\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Rosengartenstrasse 2, Meilen 8706 Schweiz",4.0
['Restaurant Pfannenstiel'],['151\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Herrenweg 380, Meilen 8706 Schweiz",4.0
['Restaurant Haus zum Löwen'],"['29', '\xa0Bewertungen']",['€€€€'],"Europäisch, Schweizerisch","Rechengasse 2, Bremgarten 5620 Schweiz",4.5
[],[],[],,,3.5
[],[],[],,,4.5
['Migros Restaurant'],['94\xa0Bewertungen'],['€'],,"Limmatstrasse 152, Zürich 8005 Schweiz",4.0
['Pizza & Pasta ANTONIO'],['28\xa0Bewertungen'],['€'],"Italienisch, Pizza","Hardturmstrasse 133, Zürich 8005 Schweiz",4.5
['RESTAURANT PIZZERIA EMILIA'],['119\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Albisriederstrasse 330, Zürich 8047 Schweiz",4.0
['Restaurant Outback Lodge'],['412\xa0Bewertungen'],['€€ - €€€'],Bar,"Stadelhoferstrasse 18, Zürich 8001 Schweiz",3.5
['Gringos'],['44\xa0Bewertungen'],['€€ - €€€'],"Mexikanisch, Südamerikanisch","Klotenerstr. 14, Bassersdorf 8303 Schweiz",4.5
['Columbus Restaurant Cafe Bar'],"['37', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, International","Affolternstrasse 5, Hedingen 8908 Schweiz",4.5
[],[],[],,,4.0
[],[],[],,,5.0
['Tandoor House'],['81\xa0Bewertungen'],['€€ - €€€'],Indisch,"Seebacherstrasse 77, Zürich 8052 Schweiz",4.0
['India Street Food'],['41\xa0Bewertungen'],['€'],"Asiatisch, Indisch, Srilankisch","Langstrasse 213, Zürich 8005 Schweiz",4.5
['Rössli'],['44\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Webereistrasse 49, Adliswil, Zürich 8134 Schweiz",4.5
['New Bombay'],['112\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Indisch","Predigerplatz 34, Zürich 8001 Schweiz",4.0
['Trattoria Ciao'],['48\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Im Zentrum 2 Movenpick Hotel & Resort, Regensdorf 8105 Schweiz",4.0
['QN-Restaurant'],['70\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Rikonerstrasse 52 Illnau-Effretikon, Effretikon 8307 Schweiz",4.0
['Indian BBQ Restaurant & Bar'],['20\xa0Bewertungen'],['€€ - €€€'],Indisch,"Breitensteinstrasse 21, Zürich 8037 Schweiz",4.5
['Obere Flühgasse'],['72\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Flühgasse 69, Zürich 8008 Schweiz",4.5
['Ristorante 33'],['27\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mitteleuropäisch, Pizza","Bleicherweg 33, Zürich 8002 Schweiz",4.5
['1Komma7 grill&bar'],['29\xa0Bewertungen'],['€€ - €€€'],Grillspezialitäten,"Claridenstrasse 14, Zürich 8002 Schweiz",4.0
[],[],[],,,4.0
['Restaurant Rigihof'],['38\xa0Bewertungen'],['€€ - €€€'],"Mediterran, Café, Bar","Universitaetstrasse 101, Zürich 8006 Schweiz",4.5
['Chalet Züriberg'],['74\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Orellistrasse 21 8044 Zürich, Zürich 8044 Schweiz",4.0
['Restaurant Pinocchio'],['122\xa0Bewertungen'],['€€ - €€€'],Italienisch,"Wilstrasse 68, Dubendorf 8600 Schweiz",4.0
['Atelier Bar'],['72\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Talacker 16, Zürich 8001 Schweiz",4.0
[],[],[],,,4.5
[],[],[],,,4.0
"[""LIN'S Restaurant & Take Away""]",['62\xa0Bewertungen'],['€'],"Asiatisch, Chinesisch","Schwamendingenstrasse 21, Zürich 8050 Schweiz",4.0
[],[],[],,,4.0
['Terezas Frohsinn'],['34\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Gfennstrasse 22, Dubendorf 8600 Schweiz",4.5
['Vis-à-vis'],['83\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mitteleuropäisch","Talstrasse 40, Zürich 8001 Schweiz",4.0
['Barflyz'],['60\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Bar, Pub","Gotthardstrasse 21, Zürich 8002 Schweiz",4.0
[],['0\xa0Bewertungen'],[],,,
"['Pizzeria Ristorante Molino, Uster']",['133\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Poststrasse 20 8610 Uster, Uster 8610 Schweiz",4.0
['Cinchona Bar'],['82\xa0Bewertungen'],['€€ - €€€'],"Bar, Pub","Langstrasse 150 8004 Zürch, Zürich 8004 Schweiz",4.0
[],[],[],,,3.5
['Le Relais de l’Entrecote'],['122\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Grillspezialitäten, Französisch","In Gassen 5, Zürich 8001 Schweiz",3.5
[],[],[],,,4.0
['Pizzeria Forte'],['40\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Pizza","Bankstrasse 40, Uster 8610 Schweiz",4.5
[],[],[],,,4.5
['Tacos Ramiro Y Macario'],['12\xa0Bewertungen'],['€€ - €€€'],"Fast Food, Mexikanisch, Lateinamerikanisch","Hardstrasse 9, Zürich 8004 Schweiz",5.0
[],[],[],,,3.5
[],[],[],,,4.0
['House of Mezze'],['27\xa0Bewertungen'],['€€ - €€€'],"Orientalisch, Grillspezialitäten, Street Food","Arsenal K2 Berchtoldstrasse 10, Uster 8610 Schweiz",4.5
['Steinerhof Restaurant'],"['70', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Bachstrasse 4, Urdorf 8902 Schweiz",4.0
['Restaurant Alpenblick'],['69\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Toggwil 5, Meilen 8706 Schweiz",4.0
['Gasthof Loewen'],['34\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Speiselokal","Albisstrasse 2 Hotel Lowen, Hausen am Albis 8915 Schweiz",4.0
[],[],[],,,3.5
['Ioannis Restaurant'],['32\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Meeresfrüchte","Else-Züblin-Strasse 60, Zürich 8047 Schweiz",4.5
"[""Yooji's Bellevue""]",['189\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch, Sushi","St. Urbangasse 8, Zürich 8001 Schweiz",3.5
['Restaurant Gamper'],['60\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mitteleuropäisch","Nietengasse 1, Zürich 8004 Schweiz",4.0
[],[],[],,,5.0
"['China Restaurant Eisenbahn Lamky, Zürich Oerlikon']",['47\xa0Bewertungen'],['€'],"Asiatisch, Chinesisch","Wattstrasse 3 Gegenüber Bahnhof Oerlikon, auf Höhe Gleis 8 Sektor D, Zürich 8050 Schweiz",4.0
['Restaurant Gartenhof'],['160\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mitteleuropäisch","Gartenhofstrasse 1, Zürich 8004 Schweiz",4.0
['Zähringer Cafe'],['72\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Café","Zaehringerplatz 11, Zürich 8001 Schweiz",4.0
['Restaurant zum Grundstein'],"['34', '\xa0Bewertungen']",['€'],"Europäisch, Schweizerisch","Dorfstrasse 38, Thalwil 8800 Schweiz",4.0
['Restaurant Brunnentor'],['94\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mitteleuropäisch, Österreichisch","Brunnenstrasse 21, Uster 8610 Schweiz",4.0
"[""Paddy Reilly's Irish Pub""]",['191\xa0Bewertungen'],['€€ - €€€'],"Bar, International, Irisch","Talstrasse 82, Zürich 8001 Schweiz",3.5
['Bergrestaurant Albishorn'],['57\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Albishorn 1 8915 Hausen am Albis, Hausen am Albis 8915 Schweiz",4.0
[],[],[],,,4.5
[],[],[],,,5.0
['El Luchador'],['136\xa0Bewertungen'],['€€ - €€€'],"Mexikanisch, Lateinamerikanisch","Konradstrasse 69, Zürich 8005 Schweiz",4.0
['Restaurant Vereinigung'],['41\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Manessestrasse 132, Zürich 8045 Schweiz",4.5
[],[],[],,,4.0
['Mahnaz Restaurant'],['24\xa0Bewertungen'],['€€ - €€€'],"Gesund, Orientalisch, Grillspezialitäten","Bremgartnerstrasse 16, Dietikon 8953 Schweiz",4.5
['Schwarzes Schaf - Bistrolino & Bar'],['14\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Café, Bar","Langstrasse 10, Zürich 8004 Schweiz",5.0
['Brauerei Steinfels'],['304\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Bar, International","Heinrichstrasse 267, Zürich 8005 Schweiz",3.5
[],[],[],,,5.0
['Zur Rose'],"['25', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch","Embracherstrasse 1, Oberembrach 8425 Schweiz",4.5
[],[],[],,,3.5
['Restaurant Schmiedstube'],['48\xa0Bewertungen'],['€€ - €€€'],,"Brunngasse 3, Buelach 8180 Schweiz",4.5
['La Muña'],['58\xa0Bewertungen'],['€€€€'],"International, Japanisch, Peruanisch","Utoquai 45 Am Zürisee, Zürich 8008 Schweiz",4.0
['Safari Bar'],['33\xa0Bewertungen'],['€€ - €€€'],"Bar, Pub","Zaehringerstrasse 29, Zürich 8001 Schweiz",4.0
['Ristorante Luna Rossa'],['64\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Pizza","Sternengasse 2, Bremgarten 5620 Schweiz",4.0
['Silberkugel'],['51\xa0Bewertungen'],['€'],"Europäisch, Fast Food, Amerikanisch","Bleicherweg 33, Zürich 8002 Schweiz",4.0
['Ristorante Pizzeria da Enzo'],['16\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Schauenbergstrasse 8 Ex Pizzeria Pippone, Zürich 8046 Schweiz",5.0
['Restaurant Dar'],['25\xa0Bewertungen'],['€€ - €€€'],Marokkanisch,"Gasometerstrasse 5, Zürich 8005 Schweiz",4.0
['Hirschen Am See'],"['214', '\xa0Bewertungen']",['€€€€'],"Europäisch, Schweizerisch, International","Seestrasse 856, Meilen 8706 Schweiz",4.0
"[""PIZZAWAY that's amore...""]","['54', '\xa0Bewertungen']",['€'],"Italienisch, Mediterran, Pizza","Wiesenstrasse 3A, Schlieren 8952 Schweiz",4.0
[],[],[],,,4.5
['Pizzeria Papagallo Oberrieden'],['32\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Seestrasse 96, Oberrieden 8942 Schweiz",4.5
['Restaurant Schlüssel'],['23\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Seefeldstrasse 177, Zürich 8008 Schweiz",4.5
['El Lokal'],['89\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Bar, International","Gessnerallee 11, Zürich 8001 Schweiz",4.0
['Osteria Da Francesco'],"['10', '\xa0Bewertungen']",[],"Italienisch, Mediterran, Süditalienisch","Bahnhofstrasse 29, Thalwil 8800 Schweiz",5.0
['Big Ben Westside'],['64\xa0Bewertungen'],['€€ - €€€'],"Bar, Amerikanisch, Grillspezialitäten","Hardstrasse 234, Zürich 8005 Schweiz",4.0
['Long Wai'],['29\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Chinesisch","Preyergasse 8, Zürich 8001 Schweiz",4.5
['Restaurant Bernerhof'],['138\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mitteleuropäisch, Österreichisch","Zeughausstrasse 1, Zürich 8004 Schweiz",3.5
[],[],[],,,4.0
['Bar Nocciolina'],['27\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Café","Bleicherweg 18, Zürich 8002 Schweiz",4.5
['Casa Aurelio'],['249\xa0Bewertungen'],['€€€€'],"Mediterran, Spanisch","Langstrasse 209, Zürich 8005 Schweiz",3.5
['Vito Europaallee'],['23\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Europaallee 4, Zürich 8004 Schweiz",4.0
['Bocca Buona'],['45\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Flughofstrasse 75, Rumlang 8153 Schweiz",4.0
['Ristorante La Casa'],['79\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Riedtlistrasse 2, Zürich 8006 Schweiz",4.0
[],[],[],,,4.5
['Almodobar AG'],['94\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Spanisch","Bleicherweg 68, Zürich 8002 Schweiz",4.0
"[""MiKa's Kiosk & Restaurant am Weiher""]","['23', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Grillspezialitäten","Allmendstrasse 2, Hedingen 8908 Schweiz",4.5
[],[],[],,,4.5
['Zum Goldenen Fass'],['47\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Französisch","Zwinglistrasse 7 8004 Zürich, Zürich 8004 Schweiz",4.5
[],[],[],,,4.0
[],[],[],,,4.0
['Gaijin Izakaya'],['38\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch",,4.0
"[""Börni's Baizli""]",['47\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Österreichisch","Tramstrasse 17, Zürich 8050 Schweiz",4.0
[],['0\xa0Bewertungen'],[],,,
[],[],[],,,4.0
['Sax'],['41\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Mediterran, Spanisch","Bernstrasse 31, Schlieren 8952 Schweiz",4.5
['Habesha Restaurant'],['35\xa0Bewertungen'],['€€ - €€€'],"Afrikanisch, Äthiopisch","Schreinerstrasse 64, Zürich 8004 Schweiz",4.5
['Casa Cosi'],['17\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Wrightstr.74a, Opfikon, Zürich 8152 Schweiz",4.5
['Sesam Falafelbar'],['23\xa0Bewertungen'],['€'],"Mediterran, Fast Food, Orientalisch","Seidengasse 6, Zürich 8001 Schweiz",4.5
['Grottino 77'],['119\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Aemtlerstrasse 11, Zürich 8003 Schweiz",4.0
[],[],[],,,4.5
[],[],[],,,4.0
['Falafel & Mezze House'],['15\xa0Bewertungen'],['€'],"Mediterran, Orientalisch, Türkisch","Rathausbruecke 1, Zürich 8001 Schweiz",4.5
['Zürichsee Gastro'],['102\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Italienisch, Mediterran","Mythenquai 323, Zürich 8038 Schweiz",4.0
['BUNT'],['35\xa0Bewertungen'],['€€ - €€€'],"Mediterran, International, Gesund","Vulkanplatz 2, Zürich 8048 Schweiz",4.5
['Chipotle Express Burritos'],['19\xa0Bewertungen'],['€€ - €€€'],"Café, Gesund, Mexikanisch","Boulevard Lilienthal 27, Opfikon, Zürich 8152 Schweiz",4.5
['La fenice'],"['20', '\xa0Bewertungen']",['€'],"Italienisch, Mediterran, Pizza","Hochfelderstrasse 3, Buelach 8180 Schweiz",4.5
['Elements Lake Zurich'],"['8', '\xa0Bewertungen']",[],"Italienisch, Mediterran","Seestrasse 97 Gebäude Holmes Place, Oberrieden 8942 Schweiz",5.0
['Grand Café Lochergut'],['176\xa0Bewertungen'],['€€ - €€€'],"Café, Orientalisch, Israelisch","Badenerstrasse 230, Zürich 8004 Schweiz",3.5
['Restaurant Alte Post (Postli)'],"['17', '\xa0Bewertungen']",['€€ - €€€'],,"Restaurant Alte Post (Postli) Pöstliweg 1, Breiten (Aeugstertal) 8914 Schweiz",5.0
[],[],[],,,4.0
['Ichiban 178'],['52\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch, Sushi","Seestrasse 7, Uster 8610 Schweiz",4.0
['Restaurant Pizzeria Rosa dei Venti'],['62\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Pizza","Bahnhofstrasse 2, Küsnacht 8700 Schweiz",4.0
[],[],[],,,4.5
['Kraftwerk'],['33\xa0Bewertungen'],['€€ - €€€'],"Café, International, Gesund","Selnaustrasse 25, Zürich 8001 Schweiz",4.5
['Höngger Oriental'],['12\xa0Bewertungen'],['€'],"Mediterran, Fast Food, Türkisch","Limmattalstrasse 213, Zürich 8049 Schweiz",5.0
['Golden India Zurich'],['8\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Indisch","Schaffhauserstrasse 410, Zürich 8050 Schweiz",5.0
['Restaurants & Bar Thessoni'],['51\xa0Bewertungen'],['€€€€'],"Schweizerisch, Italienisch, Bar","Eichwatt 19 c/o Thessoni Classic Hotel, Zürich 8105 Schweiz",4.0
['il bistrò'],['20\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Italienisch","konradstrasse 40, Zürich 8005 Schweiz",5.0
['China Restaurant Papaya'],['41\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Chinesisch","Zuerichstrasse 90, Affoltern am Albis 8910 Schweiz",4.5
[],[],[],,,4.5
[],[],[],,,4.5
